id_delito,fecha,franja_horaria,tipo,subtipo,uso_armas,t_respuesta (min),arresto,Id_arresto,Id_oficial,barrio,comuna,latitud,longitud,victimas
DEL1000712891,10/9/2021,13,Robo (con violencia),,,73,si,ARR0248883,1100161,Villa Crespo,15,-34.599485,-58.430568,0
DEL1000712892,10/9/2021,19,Robo (con violencia),,,99,no,,1100243,Mataderos,9,-34.66794,-58.509663,0
DEL1000712893,10/9/2021,22,Robo (con violencia),,Arma de fuego,131,no,,1100578,Boca,4,-34.635318,-58.358894,0
DEL1000712894,10/9/2021,8,Robo (con violencia),,,141,si,ARR0248884,1100563,Villa Urquiza,12,-34.566704,-58.473333,0
DEL1000712895,10/9/2021,21,Robo (con violencia),,Arma de fuego,64,no,,1100176,Monte Castro,10,-34.616364,-58.495226,0
DEL1000712896,10/9/2021,7,Robo (con violencia),,,41,si,ARR0248885,1100377,Boca,4,-34.632841,-58.360223,0
DEL1000712897,10/9/2021,21,Robo (con violencia),,,114,no,,1100210,Recoleta,2,-34.585025,-58.399937,0
DEL1000712898,10/9/2021,4,Robo (con violencia),,,109,no,,1100179,Retiro,1,-34.581731,-58.381263,0
DEL1000712899,10/9/2021,2,Hurto (sin violencia),,,147,si,ARR0248886,1100400,Nueva Pompeya,4,-34.642711,-58.413796,0
DEL1000712900,10/9/2021,19,Hurto (sin violencia),,,49,si,ARR0248887,1100444,Caballito,6,-34.609074,-58.459804,0
DEL1000712901,10/9/2021,15,Robo (con violencia),,,44,si,ARR0248888,1100414,Belgrano,13,-34.558442,-58.450587,0
DEL1000712902,10/9/2021,17,Hurto (sin violencia),,,94,no,,1100045,Balvanera,3,-34.602839,-58.406188,0
DEL1000712903,10/9/2021,20,Hurto (sin violencia),,,42,no,,1100312,Paternal,15,-34.602045,-58.464114,0
DEL1000712904,10/9/2021,22,Robo (con violencia),,,87,no,,1100035,Mataderos,9,-34.654995,-58.508051,0
DEL1000712905,10/9/2021,15,Hurto (sin violencia),,,125,si,ARR0248889,1100241,Monte Castro,10,-34.623535,-58.510744,0
DEL1000712906,10/9/2021,11,Hurto (sin violencia),,,134,no,,1100155,Constitución,1,-34.628732,-58.382831,0
DEL1000712907,10/9/2021,1,Robo (con violencia),,,38,si,ARR0248890,1100215,Villa Crespo,15,-34.592667,-58.436301,0
DEL1000712908,10/9/2021,14,Robo (con violencia),,,36,si,ARR0248891,1100343,Palermo,14,-34.581182,-58.421738,0
DEL1000712909,10/9/2021,15,Hurto (sin violencia),,,59,si,ARR0248892,1100013,Palermo,14,-34.579559,-58.411346,0
DEL1000712910,10/9/2021,20,Robo (con violencia),,,151,no,,1100411,Palermo,14,-34.585151,-58.415956,0
DEL1000712911,10/9/2021,8,Robo (con violencia),,,99,si,ARR0248893,1100393,Mataderos,9,-34.647704,-58.504779,0
DEL1000712912,10/9/2021,19,Robo (con violencia),,,34,no,,1100265,Recoleta,2,-34.595862,-58.393319,0
DEL1000712913,10/9/2021,18,Robo (con violencia),,,61,si,ARR0248894,1100155,Villa Soldati,8,-34.657124,-58.457509,0
DEL1000712914,10/9/2021,22,Robo (con violencia),,,157,si,ARR0248895,1100223,Saavedra,12,-34.543164,-58.478502,0
DEL1000712915,10/9/2021,12,Hurto (sin violencia),,,58,no,,1100186,Flores,7,-34.626368,-58.471575,0
DEL1000712916,10/9/2021,19,Hurto (sin violencia),,,105,no,,1100552,Caballito,6,-34.618257,-58.436174,0
DEL1000712917,10/9/2021,1,Robo (con violencia),,,170,no,,1100378,Nueva Pompeya,4,-34.642575,-58.413959,0
DEL1000712918,10/9/2021,20,Robo (con violencia),,Arma de fuego,162,no,,1100010,Villa Lugano,8,-34.677987,-58.485899,0
DEL1000712919,10/9/2021,15,Hurto (sin violencia),,,146,no,,1100015,San Cristóbal,3,-34.625226,-58.391335,0
DEL1000712920,10/9/2021,17,Robo (con violencia),,Arma de fuego,87,no,,1100461,Villa Soldati,8,-34.659263,-58.454703,0
DEL1000712921,10/9/2021,13,Hurto (sin violencia),,,164,no,,1100525,Flores,7,-34.628023,-58.470948,0
DEL1000712922,10/9/2021,9,Robo (con violencia),,,128,si,ARR0248896,1100585,Nuñez,13,-34.550381,-58.465157,0
DEL1000712923,10/9/2021,1,Robo (con violencia),,Arma de fuego,122,no,,1100318,Nueva Pompeya,4,-34.642575,-58.413959,0
DEL1000712924,10/9/2021,4,Robo (con violencia),,,91,no,,1100046,Villa Devoto,11,-34.59313,-58.507328,0
DEL1000712925,10/9/2021,16,Robo (con violencia),,,87,no,,1100208,Caballito,6,-34.624703,-58.437712,0
DEL1000712926,10/9/2021,4,Robo (con violencia),,,121,si,ARR0248897,1100213,Vélez Sársfield,10,-34.627606,-58.490498,0
DEL1000712927,10/9/2021,12,Hurto (sin violencia),,,30,si,ARR0248898,1100457,Flores,7,-34.62965,-58.46552,0
DEL1000712928,10/9/2021,18,Robo (con violencia),,Arma de fuego,28,no,,1100576,Villa Soldati,8,-34.660179,-58.455875,0
DEL1000712929,10/9/2021,6,Hurto (sin violencia),,,138,si,ARR0248899,1100230,Boca,4,-34.630297,-58.356954,0
DEL1000712930,10/9/2021,12,Hurto (sin violencia),,,100,no,,1100236,Caballito,6,-34.620461,-58.44383,0
DEL1000712931,10/9/2021,9,Robo (con violencia),,,27,si,ARR0248900,1100533,Chacarita,15,-34.589802,-58.446338,0
DEL1000712932,10/9/2021,13,Robo (con violencia),,Arma cortante,88,no,,1100347,Balvanera,3,-34.598454,-58.403727,0
DEL1000712933,10/9/2021,17,Hurto (sin violencia),,,131,no,,1100326,Flores,7,-34.634258,-58.471914,0
DEL1000712934,10/9/2021,7,Robo (con violencia),Con uso de moto,Arma de fuego,53,no,,1100466,Parque Avellaneda,9,-34.641807,-58.474803,0
DEL1000712935,10/9/2021,22,Robo (con violencia),,,80,si,ARR0248901,1100066,Villa Devoto,11,-34.589282,-58.519116,0
DEL1000712936,10/9/2021,22,Robo (con violencia),,Arma de fuego,108,no,,1100169,San Nicolas,1,-34.601048,-58.375338,0
DEL1000712937,10/9/2021,19,Robo (con violencia),,,125,si,ARR0248902,1100032,Villa Soldati,8,-34.662611,-58.453253,0
DEL1000712938,10/9/2021,13,Robo (con violencia),,,162,si,ARR0248903,1100417,Flores,7,-34.617181,-58.467537,0
DEL1000712939,10/9/2021,12,Hurto (sin violencia),,,154,si,ARR0248904,1100221,Villa Riachuelo,8,-34.690209,-58.470116,0
DEL1000712940,10/9/2021,3,Robo (con violencia),,,44,no,,1100402,Almagro,5,-34.600076,-58.413814,0
DEL1000712941,10/9/2021,18,Robo (con violencia),Con uso de moto,,27,no,,1100308,Parque Avellaneda,9,-34.641809,-58.47232,0
DEL1000712942,10/9/2021,2,Robo (con violencia),,,116,no,,1100209,Palermo,14,-34.593891,-58.427818,0
DEL1000712943,10/9/2021,2,Hurto (sin violencia),,,79,si,ARR0248905,1100598,Flores,7,-34.625604,-58.46111,0
DEL1000712944,10/9/2021,12,Hurto (sin violencia),,,139,no,,1100396,Flores,7,-34.628217,-58.473866,0
DEL1000712945,10/9/2021,17,Hurto (sin violencia),,,89,no,,1100427,Villa Lugano,8,-34.685734,-58.463726,0
DEL1000712946,10/9/2021,22,Robo (con violencia),,,137,si,ARR0248906,1100121,Boca,4,-34.637317,-58.368789,0
DEL1000712947,10/9/2021,18,Robo (con violencia),,Arma de fuego,104,no,,1100528,Villa Soldati,8,-34.655976,-58.458999,0
DEL1000712948,10/9/2021,15,Hurto (sin violencia),,,96,si,ARR0248907,1100433,Flores,7,-34.628422,-58.470659,0
DEL1000712949,10/9/2021,7,Hurto (sin violencia),,,69,si,ARR0248908,1100264,Mataderos,9,-34.659642,-58.510322,0
DEL1000712950,10/9/2021,5,Robo (con violencia),,,136,no,,1100212,San Telmo,1,-34.618405,-58.374141,0
DEL1000712951,10/9/2021,9,Hurto (sin violencia),,,112,si,ARR0248909,1100142,Belgrano,13,-34.560167,-58.455667,0
DEL1000712952,10/9/2021,3,Robo (con violencia),,,106,no,,1100340,Saavedra,12,-34.547642,-58.480342,0
DEL1000712953,10/9/2021,13,Hurto (sin violencia),,,36,no,,1100413,Colegiales,13,-34.574432,-58.457319,0
DEL1000712955,10/9/2021,21,Hurto (sin violencia),,,93,no,,1100167,Villa Urquiza,12,-34.573911,-58.491454,0
DEL1000712956,10/9/2021,19,Hurto (sin violencia),,,133,si,ARR0248910,1100511,Palermo,14,-34.569329,-58.426405,0
DEL1000712957,10/9/2021,23,Hurto (sin violencia),,,117,si,ARR0248911,1100266,Balvanera,3,-34.599804,-58.398731,0
DEL1000712958,10/9/2021,20,Robo (con violencia),,,31,no,,1100433,Palermo,14,-34.590744,-58.433989,0
DEL1000712959,10/9/2021,0,Hurto (sin violencia),,,78,no,,1100185,Palermo,14,-34.58713,-58.438393,0
DEL1000712960,10/9/2021,23,Hurto (sin violencia),,,50,si,ARR0248912,1100131,Villa Crespo,15,-34.592251,-58.437143,0
DEL1000712961,10/9/2021,23,Hurto (sin violencia),,,157,si,ARR0248913,1100044,Villa Pueyrredón,12,-34.585712,-58.4974,0
DEL1000712962,10/9/2021,20,Robo (con violencia),,,162,no,,1100323,Retiro,1,-34.591537,-58.374204,0
DEL1000712964,10/9/2021,21,Hurto (sin violencia),,,179,si,ARR0248914,1100474,Parque Patricios,4,-34.635622,-58.396726,0
DEL1000712965,10/9/2021,16,Robo (con violencia),,,132,si,ARR0248915,1100043,Palermo,14,-34.575442,-58.423021,0
DEL1000712966,10/9/2021,15,Robo (con violencia),,,90,no,,1100505,Palermo,14,-34.587308,-58.433806,0
DEL1000712968,10/9/2021,20,Robo (con violencia),Con uso de moto,,160,no,,1100501,Recoleta,2,-34.584655,-58.400611,0
DEL1000712969,10/9/2021,15,Robo (con violencia),,,77,no,,1100512,Flores,7,-34.622646,-58.460189,0
DEL1000712970,10/9/2021,23,Hurto (sin violencia),,,81,si,ARR0248916,1100378,Villa Luro,10,-34.636767,-58.500913,0
DEL1000712972,10/9/2021,11,Robo (con violencia),,,94,si,ARR0248918,1100014,Caballito,6,-34.621738,-58.439097,0
DEL1000712973,10/9/2021,1,Hurto (sin violencia),,,84,si,ARR0248919,1100244,Palermo,14,-34.588775,-58.429709,0
DEL1000712974,10/10/2021,6,Lesiones,Siniestro Vial,,127,si,ARR0248920,1100372,Flores,7,-34.629829,-58.470144,0
DEL1000712975,10/10/2021,16,Lesiones,Siniestro Vial,,54,no,,1100375,Belgrano,13,-34.552944,-58.450915,1
DEL1000712976,10/10/2021,22,Lesiones,Siniestro Vial,,91,no,,1100448,Floresta,10,-34.62174,-58.49021,3
DEL1000712977,10/10/2021,22,Lesiones,Siniestro Vial,,59,no,,1100180,Liniers,9,-34.638866,-58.529089,1
DEL1000712978,10/10/2021,23,Lesiones,Siniestro Vial,,118,no,,1100599,Balvanera,3,-34.616877,-58.391682,1
DEL1000712979,10/10/2021,11,Robo (con violencia),,,174,no,,1100238,Retiro,1,-34.597707,-58.375462,0
DEL1000712980,10/10/2021,0,Robo (con violencia),,Arma cortante,99,si,ARR0248921,1100259,Palermo,14,-34.583851,-58.418591,0
DEL1000712981,10/10/2021,0,Hurto (sin violencia),,,31,si,ARR0248922,1100357,Palermo,14,-34.587392,-58.430127,0
DEL1000712982,10/10/2021,1,Robo (con violencia),,,47,no,,1100481,Belgrano,13,-34.557014,-58.463308,0
DEL1000712983,10/10/2021,4,Robo (con violencia),,,177,si,ARR0248923,1100167,Caballito,6,-34.623293,-58.451429,0
DEL1000712984,10/10/2021,4,Robo (con violencia),,,36,si,ARR0248924,1100340,Palermo,14,-34.587403,-58.428161,0
DEL1000712985,10/10/2021,4,Robo (con violencia),,,97,si,ARR0248925,1100317,Boca,4,-34.645057,-58.363137,0
DEL1000712986,10/10/2021,3,Hurto (sin violencia),,,122,no,,1100477,Recoleta,2,-34.581675,-58.395993,0
DEL1000712987,10/10/2021,5,Hurto (sin violencia),Hurto Automotor,,110,si,ARR0248926,1100465,Monserrat,1,-34.610921,-58.383371,0
DEL1000712988,10/10/2021,3,Hurto (sin violencia),,,102,no,,1100526,Flores,7,-34.64531,-58.442158,0
DEL1000712989,10/10/2021,6,Robo (con violencia),Con uso de moto,Arma de fuego,57,no,,1100072,Palermo,14,-34.5768,-58.410945,0
DEL1000712990,10/10/2021,7,Robo (con violencia),,,154,si,ARR0248927,1100122,Almagro,5,-34.602742,-58.419391,0
DEL1000712991,10/10/2021,7,Hurto (sin violencia),,,132,si,ARR0248928,1100173,Flores,7,-34.638642,-58.467795,0
DEL1000712992,10/10/2021,8,Robo (con violencia),,,176,si,ARR0248929,1100518,Boca,4,-34.634782,-58.357551,0
DEL1000712993,10/10/2021,7,Robo (con violencia),,Arma de fuego,81,no,,1100311,Barracas,4,-34.651048,-58.398799,0
DEL1000712994,10/10/2021,7,Robo (con violencia),,Arma cortante,88,no,,1100378,Retiro,1,-34.578238,-58.385618,0
DEL1000712995,10/10/2021,2,Hurto (sin violencia),,,54,si,ARR0248930,1100594,Palermo,14,-34.589143,-58.431693,0
DEL1000712996,10/10/2021,8,Robo (con violencia),,,80,no,,1100561,Monserrat,1,-34.609858,-58.384828,0
DEL1000712997,10/10/2021,8,Robo (con violencia),,,165,no,,1100574,Caballito,6,-34.624597,-58.451138,0
DEL1000712998,10/10/2021,3,Hurto (sin violencia),,,102,no,,1100447,Villa Crespo,15,-34.593718,-58.433729,0
DEL1000712999,10/10/2021,9,Hurto (sin violencia),,,112,si,ARR0248931,1100108,Barracas,4,-34.633565,-58.371289,0
DEL1000713000,10/10/2021,5,Robo (con violencia),,Arma cortante,74,si,ARR0248932,1100067,Boca,4,-34.645057,-58.363137,0
DEL1000713001,10/10/2021,9,Robo (con violencia),,Arma de fuego,165,si,ARR0248933,1100216,Villa Ortuzar,15,-34.579596,-58.461654,0
DEL1000713002,10/10/2021,10,Hurto (sin violencia),,,175,no,,1100064,Boedo,5,-34.625254,-58.413868,0
DEL1000713003,10/10/2021,9,Hurto (sin violencia),,,136,no,,1100560,Villa Del Parque,11,-34.604276,-58.491987,0
DEL1000713004,10/10/2021,10,Robo (con violencia),,,100,si,ARR0248934,1100158,Saavedra,12,-34.54762,-58.470511,0
DEL1000713005,10/10/2021,8,Robo (con violencia),,,162,si,ARR0248935,1100412,Parque Patricios,4,-34.630066,-58.409303,0
DEL1000713006,10/10/2021,9,Robo (con violencia),,,48,no,,1100543,Villa Lugano,8,-34.674789,-58.466394,0
DEL1000713007,10/10/2021,10,Robo (con violencia),,,121,no,,1100540,Flores,7,-34.623591,-58.457216,0
DEL1000713008,10/10/2021,11,Hurto (sin violencia),,,173,si,ARR0248936,1100313,Parque Patricios,4,-34.637432,-58.403707,0
DEL1000713009,10/10/2021,4,Robo (con violencia),,Arma cortante,45,no,,1100554,Constitución,1,-34.618781,-58.381527,0
DEL1000713010,10/10/2021,7,Robo (con violencia),,,133,si,ARR0248937,1100322,Recoleta,2,-34.593894,-58.404201,0
DEL1000713011,10/10/2021,12,Hurto (sin violencia),,,120,no,,1100468,Constitución,1,-34.627801,-58.381439,0
DEL1000713012,10/10/2021,11,Robo (con violencia),,,170,si,ARR0248938,1100291,Balvanera,3,-34.606961,-58.394424,0
DEL1000713013,10/10/2021,12,Robo (con violencia),Con uso de moto,,153,si,ARR0248939,1100553,Palermo,14,-34.589346,-58.429232,0
DEL1000713014,10/10/2021,4,Robo (con violencia),,Arma cortante,128,si,ARR0248940,1100428,Caballito,6,-34.629306,-58.452156,0
DEL1000713015,10/10/2021,12,Robo (con violencia),,,111,si,ARR0248941,1100489,Balvanera,3,-34.610878,-58.407509,0
DEL1000713016,10/10/2021,11,Hurto (sin violencia),,,71,si,ARR0248942,1100471,Villa Urquiza,12,-34.574028,-58.479479,0
DEL1000713017,10/10/2021,13,Hurto (sin violencia),,,179,no,,1100520,San Telmo,1,-34.61919,-58.372931,0
DEL1000713018,10/10/2021,9,Robo (con violencia),,,58,no,,1100295,Villa Lugano,8,-34.672043,-58.493718,0
DEL1000713019,10/10/2021,13,Robo (con violencia),,,33,no,,1100293,Retiro,1,-34.581206,-58.373553,0
DEL1000713020,10/10/2021,14,Robo (con violencia),,,131,si,ARR0248943,1100404,Liniers,9,-34.64162,-58.526258,0
DEL1000713021,10/10/2021,6,Robo (con violencia),,,142,si,ARR0248944,1100208,Balvanera,3,-34.599895,-58.404186,0
DEL1000713022,10/10/2021,12,Robo (con violencia),,,93,no,,1100262,Villa Lugano,8,-34.677586,-58.495436,0
DEL1000713023,10/10/2021,15,Robo (con violencia),,Arma cortante,110,no,,1100303,Parque Patricios,4,-34.645467,-58.401844,0
DEL1000713024,10/10/2021,6,Robo (con violencia),,,146,si,ARR0248945,1100543,Balvanera,3,-34.609275,-58.39338,0
DEL1000713025,10/10/2021,11,Robo (con violencia),,,122,si,ARR0248946,1100057,Parque Chacabuco,7,-34.642103,-58.439601,0
DEL1000713026,10/10/2021,15,Hurto (sin violencia),,,49,si,ARR0248947,1100567,San Nicolas,1,-34.604238,-58.369377,0
DEL1000713027,10/10/2021,3,Robo (con violencia),,,172,si,ARR0248948,1100247,San Telmo,1,-34.617251,-58.374447,0
DEL1000713028,10/10/2021,15,Robo (con violencia),,,90,no,,1100550,Saavedra,12,-34.548005,-58.476079,0
DEL1000713029,10/10/2021,15,Robo (con violencia),,,25,si,ARR0248949,1100570,San Telmo,1,-34.622001,-58.375652,0
DEL1000713030,10/10/2021,0,Robo (con violencia),,,118,si,ARR0248950,1100254,Balvanera,3,-34.602651,-58.409575,0
DEL1000713031,10/10/2021,1,Hurto (sin violencia),,,32,si,ARR0248951,1100361,Palermo,14,-34.590477,-58.428968,0
DEL1000713032,10/10/2021,16,Robo (con violencia),,,123,no,,1100461,Palermo,14,-34.585812,-58.430644,0
DEL1000713033,10/10/2021,15,Robo (con violencia),Con uso de moto,,105,si,ARR0248952,1100112,Caballito,6,-34.622764,-58.432157,0
DEL1000713034,10/10/2021,14,Robo (con violencia),,,149,no,,1100157,Parque Avellaneda,9,-34.651715,-58.471909,0
DEL1000713035,10/10/2021,17,Hurto (sin violencia),,,58,si,ARR0248953,1100246,San Telmo,1,-34.620671,-58.371426,0
DEL1000713036,10/10/2021,17,Robo (con violencia),,,143,si,ARR0248954,1100264,Nuñez,13,-34.547239,-58.460182,0
DEL1000713037,10/10/2021,17,Hurto (sin violencia),,,77,no,,1100311,Barracas,4,-34.627788,-58.372417,0
DEL1000713038,10/10/2021,5,Hurto (sin violencia),,,81,no,,1100061,Palermo,14,-34.585151,-58.415956,0
DEL1000713039,10/10/2021,16,Hurto (sin violencia),,,148,si,ARR0248955,1100566,San Telmo,1,-34.621834,-58.371341,0
DEL1000713040,10/10/2021,7,Robo (con violencia),,,48,si,ARR0248956,1100582,Flores,7,-34.633292,-58.45361,0
DEL1000713041,10/10/2021,22,Hurto (sin violencia),,,75,si,ARR0248957,1100256,Parque Patricios,4,-34.640557,-58.403526,0
DEL1000713042,10/10/2021,9,Hurto (sin violencia),,,110,si,ARR0248958,1100520,Villa Lugano,8,-34.678762,-58.486813,0
DEL1000713043,10/10/2021,17,Robo (con violencia),,,82,si,ARR0248959,1100446,Palermo,14,-34.584018,-58.428623,0
DEL1000713044,10/10/2021,17,Hurto (sin violencia),,,78,si,ARR0248960,1100064,Belgrano,13,-34.557534,-58.450588,0
DEL1000713045,10/10/2021,15,Hurto (sin violencia),,,87,si,ARR0248961,1100443,Caballito,6,-34.606842,-58.431954,0
DEL1000713046,10/10/2021,19,Robo (con violencia),,,61,si,ARR0248962,1100387,Palermo,14,-34.571823,-58.421746,0
DEL1000713047,10/10/2021,3,Hurto (sin violencia),,,128,no,,1100230,Palermo,14,-34.596091,-58.423173,0
DEL1000713048,10/10/2021,18,Hurto (sin violencia),,,57,si,ARR0248963,1100177,Belgrano,13,-34.556006,-58.451912,0
DEL1000713049,10/10/2021,19,Hurto (sin violencia),,,170,no,,1100091,Recoleta,2,-34.588694,-58.392547,0
DEL1000713050,10/10/2021,19,Hurto (sin violencia),Hurto Automotor,,138,si,ARR0248964,1100548,Monserrat,1,-34.614812,-58.371796,0
DEL1000713051,10/10/2021,11,Robo (con violencia),,,58,si,ARR0248965,1100055,Parque Chacabuco,7,-34.63246,-58.440955,0
DEL1000713052,10/10/2021,18,Hurto (sin violencia),,,31,si,ARR0248966,1100144,Puerto Madero,1,-34.607223,-58.364193,0
DEL1000713053,10/10/2021,10,Robo (con violencia),,,41,no,,1100298,Villa Gral. Mitre,11,-34.617023,-58.470323,0
DEL1000713054,10/10/2021,19,Hurto (sin violencia),Hurto Automotor,,76,no,,1100369,Almagro,5,-34.611709,-58.421767,0
DEL1000713055,10/10/2021,18,Robo (con violencia),,,127,si,ARR0248967,1100487,Balvanera,3,-34.607742,-58.406125,0
DEL1000713056,10/10/2021,20,Hurto (sin violencia),,,63,no,,1100360,Constitución,1,-34.627778,-58.37962,0
DEL1000713057,10/10/2021,8,Hurto (sin violencia),,,118,si,ARR0248968,1100494,Barracas,4,-34.630088,-58.375257,0
DEL1000713058,10/10/2021,20,Robo (con violencia),,,68,si,ARR0248969,1100567,Palermo,14,-34.567556,-58.447686,0
DEL1000713059,10/10/2021,18,Hurto (sin violencia),,,105,si,ARR0248970,1100454,Palermo,14,-34.582087,-58.432117,0
DEL1000713060,10/10/2021,21,Hurto (sin violencia),Hurto Automotor,,24,si,ARR0248971,1100085,Boedo,5,-34.630303,-58.425507,0
DEL1000713061,10/10/2021,21,Robo (con violencia),,,52,si,ARR0248972,1100472,Palermo,14,-34.580701,-58.422584,0
DEL1000713062,10/10/2021,21,Robo (con violencia),,,158,si,ARR0248973,1100194,San Cristóbal,3,-34.619288,-58.405264,0
DEL1000713063,10/10/2021,22,Robo (con violencia),,,157,no,,1100270,Parque Chacabuco,7,-34.63031,-58.432609,0
DEL1000713064,10/10/2021,18,Hurto (sin violencia),,,104,no,,1100458,Colegiales,13,-34.574421,-58.45691,0
DEL1000713065,10/10/2021,22,Robo (con violencia),,,99,no,,1100012,Palermo,14,-34.582895,-58.426642,0
DEL1000713066,10/10/2021,22,Robo (con violencia),,Arma de fuego,38,si,ARR0248974,1100252,Villa Real,10,-34.625715,-58.529911,0
DEL1000713067,10/10/2021,7,Hurto (sin violencia),,,29,si,ARR0248975,1100598,Nuñez,13,-34.54737,-58.456516,0
DEL1000713068,10/10/2021,22,Robo (con violencia),,,71,no,,1100111,Saavedra,12,-34.546604,-58.482413,0
DEL1000713069,10/10/2021,18,Robo (con violencia),,,147,no,,1100242,Recoleta,2,-34.585235,-58.398329,0
DEL1000713070,10/10/2021,18,Hurto (sin violencia),,,88,no,,1100127,Almagro,5,-34.609935,-58.417333,0
DEL1000713071,10/10/2021,22,Robo (con violencia),,,166,si,ARR0248976,1100179,Balvanera,3,-34.606531,-58.411351,0
DEL1000713072,10/10/2021,23,Robo (con violencia),,,86,si,ARR0248977,1100298,Recoleta,2,-34.598711,-58.393866,0
DEL1000713073,10/10/2021,21,Hurto (sin violencia),,,141,no,,1100088,Villa Urquiza,12,-34.575957,-58.478821,0
DEL1000713074,10/10/2021,9,Robo (con violencia),,,158,no,,1100110,Barracas,4,-34.651508,-58.395431,0
DEL1000713075,10/10/2021,18,Hurto (sin violencia),,,99,si,ARR0248978,1100494,Monte Castro,10,-34.623535,-58.510744,0
DEL1000713076,10/10/2021,13,Hurto (sin violencia),,,172,si,ARR0248979,1100291,Recoleta,2,-34.594723,-58.394514,0
DEL1000713077,10/10/2021,21,Robo (con violencia),,Arma cortante,24,no,,1100078,San Cristóbal,3,-34.628278,-58.405184,0
DEL1000713078,10/10/2021,20,Robo (con violencia),,,72,no,,1100543,Almagro,5,-34.620975,-58.416514,0
DEL1000713079,10/10/2021,15,Hurto (sin violencia),,,47,no,,1100195,Flores,7,-34.625109,-58.463588,0
DEL1000713080,10/10/2021,14,Robo (con violencia),,,162,si,ARR0248980,1100420,Flores,7,-34.631819,-58.470929,0
DEL1000713081,10/10/2021,13,Robo (con violencia),,,65,si,ARR0248981,1100248,Balvanera,3,-34.601748,-58.409392,0
DEL1000713082,10/10/2021,19,Robo (con violencia),Con uso de moto,,92,no,,1100461,Belgrano,13,-34.570894,-58.466871,0
DEL1000713083,10/10/2021,16,Robo (con violencia),,,37,no,,1100251,Flores,7,-34.648812,-58.440701,0
DEL1000713084,10/10/2021,14,Hurto (sin violencia),,,66,si,ARR0248982,1100160,Almagro,5,-34.614701,-58.416922,0
DEL1000713085,10/10/2021,12,Hurto (sin violencia),,,118,si,ARR0248983,1100227,Villa Santa Rita,11,-34.609458,-58.482978,0
DEL1000713086,10/10/2021,9,Robo (con violencia),,,180,no,,1100455,Balvanera,3,-34.602147,-58.397277,0
DEL1000713087,10/10/2021,14,Robo (con violencia),Con uso de moto,,140,si,ARR0248984,1100098,Flores,7,-34.644305,-58.465596,0
DEL1000713088,10/10/2021,19,Hurto (sin violencia),,,125,si,ARR0248985,1100379,Flores,7,-34.633445,-58.4669,0
DEL1000713089,10/10/2021,20,Robo (con violencia),,Arma de fuego,77,no,,1100316,Retiro,1,-34.592725,-58.375128,0
DEL1000713090,10/10/2021,21,Robo (con violencia),,,98,no,,1100172,Belgrano,13,-34.566099,-58.472421,0
DEL1000713091,10/10/2021,4,Hurto (sin violencia),,,80,si,ARR0248986,1100481,Villa Crespo,15,-34.600938,-58.434234,0
DEL1000713092,10/10/2021,12,Hurto (sin violencia),,,60,si,ARR0248987,1100347,Floresta,10,-34.625002,-58.484389,0
DEL1000713093,10/10/2021,10,Robo (con violencia),,,86,no,,1100398,Parque Chacabuco,7,-34.632891,-58.45358,0
DEL1000713094,10/10/2021,21,Hurto (sin violencia),,,63,si,ARR0248988,1100526,Palermo,14,-34.596563,-58.418729,0
DEL1000713095,10/10/2021,12,Hurto (sin violencia),,,121,no,,1100336,Recoleta,2,-34.590884,-58.390931,0
DEL1000713096,10/10/2021,18,Hurto (sin violencia),,,163,no,,1100065,Chacarita,15,-34.584785,-58.451086,0
DEL1000713097,10/10/2021,21,Robo (con violencia),,,75,no,,1100445,San Nicolas,1,-34.601223,-58.377714,0
DEL1000713098,10/10/2021,23,Hurto (sin violencia),,,172,no,,1100391,Villa Urquiza,12,-34.564681,-58.497196,0
DEL1000713099,10/10/2021,11,Robo (con violencia),,,137,no,,1100525,Parque Avellaneda,9,-34.647423,-58.485013,0
DEL1000713100,10/10/2021,6,Hurto (sin violencia),,,139,no,,1100457,Recoleta,2,-34.582982,-58.398755,0
DEL1000713101,10/10/2021,23,Hurto (sin violencia),Hurto Automotor,,171,si,ARR0248989,1100412,Villa Devoto,11,-34.616199,-58.512859,0
DEL1000713102,10/10/2021,23,Robo (con violencia),,,78,no,,1100169,Almagro,5,-34.601128,-58.413994,0
DEL1000713103,10/10/2021,22,Hurto (sin violencia),,,132,si,ARR0248990,1100269,Nueva Pompeya,4,-34.655869,-58.40275,0
DEL1000713104,10/10/2021,23,Robo (con violencia),,,45,no,,1100086,Mataderos,9,-34.667959,-58.493606,0
DEL1000713105,10/10/2021,16,Robo (con violencia),,,41,si,ARR0248991,1100308,Parque Patricios,4,-34.636931,-58.410136,0
DEL1000713106,10/10/2021,21,Robo (con violencia),,,129,no,,1100071,Boedo,5,-34.627528,-58.420504,0
DEL1000713107,10/10/2021,18,Robo (con violencia),,,178,no,,1100431,Flores,7,-34.639578,-58.469985,0
DEL1000713108,10/10/2021,17,Robo (con violencia),,,120,si,ARR0248992,1100009,Balvanera,3,-34.618157,-58.391704,0
DEL1000713109,10/10/2021,9,Robo (con violencia),,,164,si,ARR0248993,1100382,Villa Lugano,8,-34.67292,-58.469234,0
DEL1000713110,10/10/2021,13,Hurto (sin violencia),,,161,si,ARR0248994,1100389,Caballito,6,-34.621079,-58.433333,0
